seed,arm,idx,smiles,reos_flag
43,framework,233,[H]C1([H])OC([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C1=O,0
43,framework,234,[H]N([H])C(=S)N([H])C([H])([H])C(=O)C([H])([H])[H],0
43,framework,235,[H]C1=C([H])C([H])=C(C2=NN=C(C([H])([H])C([H])([H])OC([H])([H])[H])S2)C([H])=C1[H],0
43,framework,236,[H]OC1=C([H])C([H])=C(C([H])([H])C([H])([H])O[H])C([H])=C1[H],0
43,framework,237,[H]C1=C(C([H])([H])OC(=O)C([H])([H])[H])N=C(N([H])[H])S1,0
43,framework,238,[H]C1=C([H])C([H])=C(OC([H])([H])C([H])([H])[H])C([H])=C1[H],0
43,framework,239,[H]C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])[H],0
43,framework,240,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,241,[H]C([H])([H])C([H])([H])C(=O)C1(C#N)C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,242,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,243,[H]N([H])C(=S)N([H])N=C(C(=O)OC([H])([H])[H])C([H])([H])[H],0
43,framework,244,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,245,[H]N(C(=O)C([H])([H])C([H])([H])[H])C1=NN=C(C([H])([H])[H])S1,0
43,framework,246,[H]N([H])C(=O)C(=O)N([H])C([H])([H])C([H])([H])[H],0
43,framework,247,[H]C([H])([H])C1([H])C([H])([H])C([H])([H])SC([H])([H])C1([H])[H],0
43,framework,248,[H]N([H])C(=S)N([H])C([H])([H])C([H])([H])[H],0
43,framework,249,[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,250,[H]C1=C([H])C(C([H])([H])[H])=C(C([H])([H])[H])C(C([H])([H])C([H])([H])[H])=C1[H],0
43,framework,251,[H]OC1([H])N=C(N([H])[H])SC1([H])C([H])([H])C([H])([H])[H],0
43,framework,252,[H]C([H])([H])C(=O)C([H])([H])[H],0
43,framework,253,[H]OC(=O)C([H])([H])C([H])([H])C(=O)C([H])([H])[H],0
43,framework,254,[H]OC([H])([H])C([H])(Br)C([H])([H])[H],0
43,framework,255,[H]N(C(=O)C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,256,[H]ON=C(N([H])C(=O)C([H])([H])C([H])([H])[H])C([H])([H])[H],0
43,framework,257,[H]C1=C([H])C([H])=C(OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],0
43,framework,258,[H]N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,259,[H]OC(=O)C1=C([H])SC(C(=O)OC([H])([H])[H])=C1[H],0
43,framework,260,[H]C1=C2OC([H])([H])C([H])([H])C([H])([H])OC2=C([H])C(C(=O)C([H])([H])[H])=C1[H],0
43,framework,261,[H]C([H])([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,262,[H]N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,263,[H]OC(=O)C([H])([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],0
43,framework,264,[H]C1([H])OC([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,265,[H]OC([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,266,[H]OC([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,267,[H]C1=C(C(=O)C([H])([H])[H])N(C([H])([H])C([H])([H])C([H])([H])[H])N=C1C([H])([H])[H],0
43,framework,268,[H]N([H])C1=NC(C([H])([H])C([H])([H])[H])=C(C(=O)C([H])([H])[H])S1,0
43,framework,269,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C([H])([H])[H],0
43,framework,270,[H]N(C(=S)N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],0
43,framework,271,[H]N([H])C(=S)N([H])[H],0
43,framework,272,[H]C(C(=O)OC([H])([H])C([H])([H])[H])=C([H])N1N=C(C([H])([H])[H])C([H])=C1C([H])([H])[H],0
43,framework,273,[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[N+]([H])([H])[H],0
43,framework,274,[H]C#CC([H])([H])N1C(=O)N([H])C(=O)N(C([H])([H])C([H])([H])[H])C1=O,0
43,framework,275,[H]C1=C([H])C([H])=C(N([H])S(=O)(=O)C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])C(Cl)=C1[H],0
43,framework,276,[H]N1C(=O)N(OC([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,277,[H]C([H])(Cl)C12S[SH]1#S2,0
43,framework,278,[H]OC(=O)C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])[H],0
43,framework,279,[H]C([H])(S)C([H])([H])Cl,0
43,framework,280,[H]OC([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,281,[H]C1=C([H])C([H])=C2C(=C1[H])N=C(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N2[H],0
43,framework,282,[H]C([H])([H])C([H])([H])C([H])([H])SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,283,[H]C1=C(C([H])([H])C([H])([H])C([H])([H])[H])N([H])N([H])C1=O,0
43,framework,284,[H]N([H])C(=O)N([H])[H],0
43,framework,285,[H]OC([H])([H])C([H])([H])N1N=C([H])C([H])([H])C1([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,286,[H]OC1=C([H])C(=O)C([H])=C(O[H])N1C(=O)C([H])([H])C([H])([H])[H],0
43,framework,287,[H]C1=C([H])C([H])=C(C([H])=C(C#N)C(=NC([H])([H])C([H])([H])[H])C([H])([H])[H])O1,0
43,framework,288,[H]C1=NC([H])=C([H])C(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=C1[H],0
43,framework,289,[H]C1=C([H])C(C(=O)C([H])([H])[H])=C([H])C(N([H])C(=O)C([H])([H])[H])=C1[H],0
43,framework,290,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
43,framework,291,[H]OC(=O)C([H])([H])C(=O)OC([H])([H])[H],0
43,framework,292,[H]OC([H])([H])C([H])([H])N([H])[H],0
43,framework,293,[H]OC1=C([H])C([H])=C(C([H])([H])C(=O)OC([H])([H])[H])C([H])=C1OC([H])([H])[H],0
43,framework,294,[H]OC([H])(OC1=C([H])C([H])=C(Br)C([H])=C1[H])C(=O)OC([H])([H])[H],0
43,framework,295,[H]C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])S(=O)(=O)C([H])([H])[H],0
43,framework,296,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
43,framework,297,[H]C1=C([H])C([H])=C(C([H])([H])N(C([H])([H])[H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])C([H])=C1[H],0
43,framework,298,[H]C1=C([H])C([H])=C(C2=NN=NN2C([H])([H])C([H])([H])[H])S1,0
43,framework,299,[H]C1=C2OC([H])([H])C(=O)OC2=C([H])C(C(=O)N([H])C([H])([H])C([H])([H])[H])=C1[H],0
43,framework,300,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
43,framework,301,[H]C1=C([H])C([H])=C(C([H])([H])N([H])C(=O)C([H])([H])C(=O)OC([H])([H])[H])C([H])=C1[H],0
43,framework,302,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,303,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,304,[H]C1=C(Cl)C([H])=C2C3=C1C([H])([H])C([H])(N([H])[H])C([H])(C([H])([H])[H])N3C([H])([H])C([H])([H])N2[H],0
43,framework,305,[H]C1=C([H])C2=C(C([H])=C1[H])C([H])(C(=O)OC([H])([H])[H])C(=O)N(C([H])([H])[H])C2=O,0
43,framework,306,[H]C([H])=C([H])C([H])([H])OC(=O)N([H])C(=S)SC([H])([H])C([H])([H])[H],0
43,framework,307,[H]OC(=O)C([H])([H])Cl,0
43,framework,308,[H]C1=C([H])C(OC([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])=C([H])C([H])=C1Cl,0
43,framework,309,[H]OC(=O)C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,310,[H]C1=NC([H])=C(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])[H])C([H])=C1[H],0
43,framework,311,[H]C1=NC(C([H])([H])[H])=C([H])C(=O)N1C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,312,[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,313,[H]C([H])([H])N(C1=NC(C(F)(F)F)=NC(SC([H])([H])C([H])([H])[H])=N1)C([H])([H])[H],0
43,framework,314,[H]N(C(=O)C([H])(Cl)C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,315,[H]OC(=O)C([H])(O[H])C([H])([H])[H],0
43,framework,316,[H]C1=NC(C(=O)N([H])[H])=C([H])N1C([H])([H])C([H])=C([H])[H],0
43,framework,317,[H]OC(=O)C([H])([H])C([H])([H])S[H],0
43,framework,318,[H]C1=C([H])C([H])=C(C(=O)OC(=NS(=O)(=O)C([H])([H])[H])C([H])([H])[H])S1,0
43,framework,319,[H]C1=C([H])C(C(=O)OC([H])([H])[H])=C([H])C([H])=C1Cl,0
43,framework,320,[H]OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],0
43,framework,321,[H]N([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,322,[H]N1C(=O)C([H])([H])N=C1SC([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,323,[H]N1C(C([H])([H])[H])=C(C(=O)C([H])([H])[H])C(=O)N1C([H])([H])C([H])([H])[H],0
43,framework,324,[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C1([H])[H],0
43,framework,325,[H]N(C(=S)N([H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H],0
43,framework,326,[H]N1N=C(SC([H])([H])C([H])([H])[H])N([H])C1=O,0
43,framework,327,[H]N1N=C(SC([H])([H])C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])N=C1C([H])([H])[H],0
43,framework,328,[H]C([H])([H])C([H])([H])OC(=O)C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1=O,0
43,framework,329,[H]C1=C([H])C2=C(C([H])=C1[H])N(C([H])([H])C([H])([H])[H])C(=O)N2[H],0
43,framework,330,[H]OC([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,331,[H]C1=NC(N([H])N([H])C(=O)C([H])([H])[H])=NC([H])=C1[H],0
43,framework,332,[H]N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])[H],0
43,framework,333,[H]C1=C(Br)OC(C(=O)N([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C1[H],0
43,framework,334,[H]C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,335,[H]OC([H])([H])C([H])(O[H])C([H])(O[H])C([H])([H])C([H])([H])[H],0
43,framework,336,[H]N(C(=O)C([H])([H])Cl)C1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0
43,framework,337,[H]N(C(=S)N([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],0
43,framework,338,[H]N1N=C(C([H])([H])[H])C([H])(N([H])C(=O)OC([H])([H])C([H])([H])[H])C1=O,0
43,framework,339,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,340,[H]C1=C(C([H])([H])[H])SC(S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])[H])=C1[H],0
43,framework,341,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
43,framework,342,[H]N([H])C(=S)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,343,[H]C1=C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C([H])C([H])=C1OC([H])([H])C([H])([H])[H],0
43,framework,344,[H]C1=C([H])C([H])=C(C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H],0
43,framework,345,[H]C1=C(C([H])([H])[H])OC(SC([H])([H])C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])=N1,0
43,framework,346,[H]N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,347,[H]C1=C([H])C([H])=C(N([H])S(=O)(=O)C([H])([H])[H])C(Cl)=C1[H],0
43,framework,348,[H]N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,349,[H]C1=C([H])C([H])=C(N([H])[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C1[H],0
43,framework,350,[H]OC(=O)C([H])=C(O[H])C([H])(O[H])C([H])([H])C([H])([H])[H],0
43,framework,351,[H]C1=C([H])SC(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])=N1,0
43,framework,352,[H]N1C(=S)SC(C([H])([H])OC([H])([H])[H])=C1C([H])([H])[H],0
43,framework,353,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
43,framework,354,[H]OC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H],0
43,framework,355,[H]C1=C([H])C(N([H])C(=O)C([H])([H])[H])=C([H])C([H])=C1Cl,0
43,framework,356,[H]OC([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,357,[H]N1C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])C1=O,0
43,framework,358,[H]C([H])([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,359,[H]C1=C([H])C([H])=C(C([H])([H])[H])C(N([H])[H])=N1,0
43,framework,360,[H]C1=NC([H])=C([H])C([H])=C1SC([H])([H])C(=O)C([H])([H])[H],0
43,framework,361,[H]C1=C([H])C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H])=C([H])C(C([H])([H])[H])=C1Br,0
43,framework,362,[H]OC(=O)C([H])([H])[H],0
43,framework,363,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],0
43,framework,364,[H]C([H])([H])C([H])([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,365,[H]OC([H])([H])C([H])(O[H])C([H])([H])C([H])([H])[H],0
43,framework,366,[H]C1=C([H])C([H])=C(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],0
43,framework,367,[H]C1=C([H])C([H])=C(C([H])([H])C(=O)OC([H])([H])[H])S1,0
43,framework,368,[H]C1=C([H])N(C([H])([H])N([H])[H])C(C([H])([H])C([H])([H])C([H])([H])[H])=N1,0
43,framework,369,[H]N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,370,[H]N(C(=O)C([H])([H])Cl)C([H])([H])[H],0
43,framework,371,[H]OC(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,372,[H]C1=C(C([H])([H])[H])N(C([H])([H])[H])C([H])=C(C(=O)C([H])([H])C([H])([H])[H])C1=[N+]([H])C([H])([H])[H],0
43,framework,373,[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,374,[H]OC(C1=C([H])C([H])=C([H])C([H])=C1[H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,375,[H]C1=C([H])C(C([H])([H])[H])=C([H])C(N([H])C(=O)C([H])([H])[H])=C1[H],0
43,framework,376,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,377,[H]N1C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,378,[H]N(C(=O)C([H])([H])C([H])([H])[H])C1=NC([H])([H])C([H])([H])S1,0
43,framework,379,[H]C([H])([H])C([H])([H])C1=NOC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],0
43,framework,380,[H]OC(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,381,[H]ON=C([H])C1=C([H])C(OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])=NC([H])=C1[H],0
43,framework,382,[H]OC([H])([H])C(S[H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,383,[H]C([H])([H])C([H])([H])OC(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,384,[H]OC(=O)C([H])([H])OC([H])([H])C([H])([H])[H],0
43,framework,385,[H]N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,386,[H]N(C(=O)C([H])([H])SC([H])([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,387,[H]OC([H])([H])C([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,388,[H]OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,389,[H]C1=C([H])C(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])=C([H])C([H])=C1Br,0
43,framework,390,[H]N([H])N=C(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,391,[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,392,[H]C1=C(C([H])([H])C([H])([H])[H])C(C#N)=C(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])S1,0
43,framework,393,[H]C([H])=C([H])N([H])C(=S)N([H])[H],0
43,framework,394,[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])[N+]([H])([H])[H],0
43,framework,395,[H]C1=C([H])C([H])=C(C(=O)N([H])N([H])C(=O)C([H])([H])C([H])([H])[H])S1,0
43,framework,396,[H]OC([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,397,[H]C1=C(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C([H])C(Cl)=N1,0
43,framework,398,[H]OC1=C([H])C(C([H])([H])C([H])([H])[H])=C([H])C([H])=C1OC([H])([H])[H],0
43,framework,399,[H]N(C(=O)C([H])([H])[H])N([H])C(=S)SC([H])([H])C(=O)[O-],0
43,framework,400,[H]N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,401,[H]OC(=O)C([H])(Cl)C([H])([H])[H],0
43,framework,402,[H]N([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H],0
43,framework,403,[H]OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
43,framework,404,[H]C1=C([H])C(C([H])([H])[H])=NC(N([H])C(=O)C([H])([H])[H])=N1,0
43,framework,405,[H]C1=C([H])C([H])=C(C([H])([H])N(C(=S)N([H])[H])C([H])([H])C([H])([H])[H])C([H])=C1[H],0
43,framework,406,[H]OC1=C2C(=NC([H])=C1[H])ON=C2C(=O)OC([H])([H])[H],0
43,framework,407,[H]C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H],0
43,framework,408,[H]C1=C([H])C([H])=C(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])C(Cl)=C1[H],0
43,framework,409,[H]C(=O)C([H])([H])C(=O)C([H])([H])[H],0
43,framework,410,[H]ON=C(N([H])C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])[H],0
43,framework,411,[H]C1=C(C(=O)OC([H])([H])[H])C([H])=C(C(=O)OC([H])([H])[H])S1,0
43,framework,412,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,413,[H]OC(=O)C([H])([H])[H],0
43,framework,414,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,415,[H]OC([H])([H])C([H])(C([H])([H])O[H])[N+]([H])([H])[H],0
43,framework,416,[H]OC([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,417,[H]OC([H])([H])C([H])(O[H])C([H])([H])O[H],0
43,framework,418,[H]C1=C([H])C([H])=C(C([H])([H])OC2=C([H])C([H])=C(C(=O)C([H])([H])[H])C([H])=C2OC([H])([H])[H])O1,0
43,framework,419,[H]C([H])([H])C([H])([H])[N+]([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,420,[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,421,[H]C1=NC([H])=C([H])N1C([H])([H])C([H])([H])N([H])C([H])([H])[H],0
43,framework,422,[H]N([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,423,[H]C([H])([H])OC1([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C([H])([H])[H])C1([H])[H],0
43,framework,424,[H]N(C1=C(C#N)C(C([H])([H])[H])=NO1)C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],0
43,framework,425,[H]N1N=C(SC([H])([H])C([H])([H])[H])N([H])C1=S,0
43,framework,426,[H]OC(O[H])(C(F)(F)F)C([H])([H])C(=O)N([H])C([H])([H])[H],0
43,framework,427,[H]N([H])C(=S)SC([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,428,[H]C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,429,[H]C([H])([H])C1=NOC(C([H])([H])[H])=C1S(=O)(=O)C([H])([H])C([H])([H])[H],0
43,framework,430,[H]C1=C([H])C(C([H])([H])C([H])([H])[H])=C([H])C2=C1N([H])C(N([H])[H])=N2,0
43,framework,431,[H]OC(=O)C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,432,[H]N(C(=O)C([H])([H])[H])C([H])([H])[H],0
43,framework,433,[H]N(C([H])([H])C(=O)[O-])C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,434,[H]C1=C([H])C(C([H])(N([H])[H])C([H])([H])[H])=C([H])C(C([H])([H])[H])=C1[H],0
43,framework,435,[H]C1=C([H])C([H])=C(C(=O)N([H])[H])C(OC([H])([H])C([H])([H])[H])=C1[H],0
43,framework,436,[H]OC(=O)C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,437,[H]C(C(=O)OC([H])([H])[H])=C([H])C([H])([H])N([H])C(=O)C([H])([H])[H],0
43,framework,438,[H]OC(=O)C([H])(S[H])C([H])([H])[H],0
43,framework,439,[H]OC(=O)C([H])(S[H])C([H])([H])[H],0
43,framework,440,[H]N([H])C(C(=O)OC([H])([H])C(=O)OC([H])([H])[H])=C(Cl)Cl,0
43,framework,441,[H]OC1=C([H])C([H])=C(OC([H])([H])C([H])([H])[H])C([H])=C1[H],0
43,framework,442,[H]OC([H])([H])[C+](=O)[O-],0
43,framework,443,[H]N([H])C(=S)N([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,444,[H]OC([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,445,[H]N([H])N(C(=S)SC([H])([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,446,[H]OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],0
43,framework,447,[H]C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])[H])C([H])=C1[H],0
43,framework,448,[H]C([H])([H])N1C(=O)C(C([H])([H])[H])(C([H])([H])[H])OC(=O)C1([H])[H],0
43,framework,449,[H]C1=C([H])C(N2C(=O)C(=O)N([H])C2(C([H])([H])[H])C([H])([H])[H])=C([H])C([H])=C1OC([H])([H])[H],0
43,framework,450,[H]OC1=C([H])C(C(=O)OC([H])([H])[H])=C(O[H])C([H])=C1[H],0
43,framework,451,[H]OC(=O)C([H])([H])N(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,452,[H]C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0
43,framework,453,[H]OC(=O)C([H])([H])[H],0
43,framework,454,[H]OC([H])([H])C([H])([H])C([H])(O[H])C([H])([H])[H],0
43,framework,455,[H]C1=C([H])C(C#N)=C(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])S1,0
43,framework,456,[H]N1C(=O)C(C([H])([H])[H])=C(OC([H])([H])C([H])([H])[H])N([H])C1=O,0
43,framework,457,[H]C1=C([H])C([H])=C(OC2(C(F)(F)F)C(=O)N(C([H])([H])[H])C(=O)N2[H])C([H])=C1[H],0
43,framework,458,[H]C([H])([H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])[N+]([H])([H])[H],0
43,framework,459,[H]C1=C([H])C([H])=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(Br)=C1[H],0
43,framework,460,[H]C1=C([H])C([H])=C(C([H])([H])N([H])C(=O)OC([H])([H])C([H])([H])[H])S1,0
43,framework,461,[H]N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,462,[H]OC(=O)C([H])(S[H])C([H])(S[H])C([H])([H])[H],0
43,framework,463,[H]N([H])C(=S)N(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,464,[H]OC([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,465,[H]OC(=O)C1=C([H])C([H])=C(OC([H])([H])C([H])([H])[H])C([H])=C1[H],0
43,framework,466,[H]N(C(=S)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,467,[H]C1=C([H])C([H])=C(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])C(C([H])([H])[H])=C1[H],0
43,framework,468,[H]C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,469,[H]C1=C([H])C([H])=C(C(=O)N([H])C([H])([H])[H])C([H])=C1[H],0
43,framework,470,[H]N1N=C(C([H])([H])C(=O)OC([H])([H])[H])N=C1C([H])([H])[H],0
43,framework,471,[H]C1=C([H])C(C([H])([H])[H])=C([H])C([H])=C1N([H])C(=O)C([H])([H])[H],0
43,framework,472,[H]C([H])=C(Cl)C([H])(Br)C([H])([H])[H],0
43,framework,473,[H]OC(=O)C([H])(S[H])C([H])([H])C([H])([H])[H],0
43,framework,474,[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],0
43,framework,475,[H]C1=NC([H])=C(C([H])([H])OC([H])([H])[H])N1C([H])([H])[H],0
43,framework,476,[H]N([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,477,[H]ON=C(C([H])([H])[H])C([H])([H])[H],0
43,framework,478,[H]OC(=O)C([H])([H])C([H])(C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])[H],0
